MOMENT,LOCATION,CRIME,VICTIM_SEX,VICTIM_AGE,OCCURRENCES
MORNING,PUBLIC_BUILDING,VIOLENCE,M,38,1
MORNING,PUBLIC_BUILDING,VIOLENCE,M,39,3
MORNING,PUBLIC_BUILDING,VIOLENCE,M,40,1
MORNING,PUBLIC_BUILDING,VIOLENCE,M,41,2
MORNING,PUBLIC_BUILDING,VIOLENCE,M,42,1
MORNING,PUBLIC_BUILDING,VIOLENCE,M,43,3
MORNING,PUBLIC_BUILDING,VIOLENCE,M,44,2
MORNING,PUBLIC_BUILDING,VIOLENCE,M,45,2
MORNING,PUBLIC_BUILDING,VIOLENCE,M,46,1
MORNING,PUBLIC_BUILDING,VIOLENCE,M,47,2
MORNING,PUBLIC_BUILDING,VIOLENCE,M,48,1
MORNING,PUBLIC_BUILDING,VIOLENCE,M,49,1
MORNING,PUBLIC_BUILDING,VIOLENCE,M,51,2
MORNING,PUBLIC_BUILDING,VIOLENCE,M,53,4
MORNING,PUBLIC_BUILDING,VIOLENCE,M,54,2
MORNING,PUBLIC_BUILDING,VIOLENCE,M,55,2
MORNING,PUBLIC_BUILDING,VIOLENCE,M,56,1
MORNING,PUBLIC_BUILDING,VIOLENCE,M,57,3
MORNING,PUBLIC_BUILDING,VIOLENCE,M,58,1
MORNING,PUBLIC_BUILDING,VIOLENCE,M,59,2
MORNING,PUBLIC_BUILDING,VIOLENCE,M,60,2
MORNING,PUBLIC_BUILDING,VIOLENCE,M,61,5
MORNING,PUBLIC_BUILDING,VIOLENCE,M,62,4
MORNING,PUBLIC_BUILDING,VIOLENCE,M,63,1
MORNING,PUBLIC_BUILDING,VIOLENCE,M,64,1
MORNING,PUBLIC_BUILDING,VIOLENCE,M,66,1
MORNING,PUBLIC_BUILDING,VIOLENCE,M,70,1
MORNING,PUBLIC_BUILDING,VIOLENCE,M,72,1
MORNING,PUBLIC_BUILDING,VIOLENCE,M,75,1
MORNING,PUBLIC_BUILDING,VIOLENCE,M,80,1
MORNING,RELIGION_RELATED,CRIME_AGAINST_COMMUNITY,F,29,1
MORNING,RELIGION_RELATED,CRIME_AGAINST_COMMUNITY,F,40,1
MORNING,RELIGION_RELATED,CRIME_AGAINST_COMMUNITY,F,45,1
MORNING,RELIGION_RELATED,CRIME_AGAINST_COMMUNITY,M,15,1
MORNING,RELIGION_RELATED,CRIME_AGAINST_COMMUNITY,M,30,1
MORNING,RELIGION_RELATED,CRIME_AGAINST_COMMUNITY,M,33.73427719,1
MORNING,RELIGION_RELATED,CRIME_AGAINST_COMMUNITY,M,46,1
MORNING,RELIGION_RELATED,ROBBERY,F,17,1
MORNING,RELIGION_RELATED,ROBBERY,F,19,1
MORNING,RELIGION_RELATED,ROBBERY,F,21,1
MORNING,RELIGION_RELATED,ROBBERY,F,22,1
MORNING,RELIGION_RELATED,ROBBERY,F,26,2
MORNING,RELIGION_RELATED,ROBBERY,F,31,1
MORNING,RELIGION_RELATED,ROBBERY,F,33,1
MORNING,RELIGION_RELATED,ROBBERY,F,33.73427719,2
MORNING,RELIGION_RELATED,ROBBERY,F,34,3
MORNING,RELIGION_RELATED,ROBBERY,F,39,3
MORNING,RELIGION_RELATED,ROBBERY,F,41,3
MORNING,RELIGION_RELATED,ROBBERY,F,42,1
MORNING,RELIGION_RELATED,ROBBERY,F,44,1
MORNING,RELIGION_RELATED,ROBBERY,F,45,2
MORNING,RELIGION_RELATED,ROBBERY,F,47,1
MORNING,RELIGION_RELATED,ROBBERY,F,50,1
MORNING,RELIGION_RELATED,ROBBERY,F,51,1
MORNING,RELIGION_RELATED,ROBBERY,F,54,1
MORNING,RELIGION_RELATED,ROBBERY,F,55,1
MORNING,RELIGION_RELATED,ROBBERY,F,56,1
MORNING,RELIGION_RELATED,ROBBERY,F,58,1
MORNING,RELIGION_RELATED,ROBBERY,F,60,1
MORNING,RELIGION_RELATED,ROBBERY,F,61,1
MORNING,RELIGION_RELATED,ROBBERY,F,65,3
MORNING,RELIGION_RELATED,ROBBERY,F,66,1
MORNING,RELIGION_RELATED,ROBBERY,F,71,2
MORNING,RELIGION_RELATED,ROBBERY,F,72,2
MORNING,RELIGION_RELATED,ROBBERY,F,80,2
MORNING,RELIGION_RELATED,ROBBERY,M,15,3
MORNING,RELIGION_RELATED,ROBBERY,M,28,1
MORNING,RELIGION_RELATED,ROBBERY,M,33,1
MORNING,RELIGION_RELATED,ROBBERY,M,33.73427719,4
MORNING,RELIGION_RELATED,ROBBERY,M,34,1
MORNING,RELIGION_RELATED,ROBBERY,M,36,1
MORNING,RELIGION_RELATED,ROBBERY,M,38,1
MORNING,RELIGION_RELATED,ROBBERY,M,45,1
MORNING,RELIGION_RELATED,ROBBERY,M,46,1
MORNING,RELIGION_RELATED,ROBBERY,M,49,1
MORNING,RELIGION_RELATED,ROBBERY,M,50,2
MORNING,RELIGION_RELATED,ROBBERY,M,52,1
MORNING,RELIGION_RELATED,ROBBERY,M,54,1
MORNING,RELIGION_RELATED,ROBBERY,M,56,1
MORNING,RELIGION_RELATED,ROBBERY,M,57,1
MORNING,RELIGION_RELATED,ROBBERY,M,58,2
MORNING,RELIGION_RELATED,ROBBERY,M,60,1
MORNING,RELIGION_RELATED,ROBBERY,M,61,2
MORNING,RELIGION_RELATED,ROBBERY,M,63,1
MORNING,RELIGION_RELATED,ROBBERY,M,64,1
MORNING,RELIGION_RELATED,ROBBERY,M,65,1
MORNING,RELIGION_RELATED,ROBBERY,M,67,1
MORNING,RELIGION_RELATED,ROBBERY,M,68,1
MORNING,RELIGION_RELATED,ROBBERY,M,69,1
MORNING,RELIGION_RELATED,ROBBERY,M,70,1
MORNING,RELIGION_RELATED,ROBBERY,M,77,1
MORNING,RELIGION_RELATED,ROBBERY,M,83,1
MORNING,RELIGION_RELATED,SEX_CRIME,F,12,1
MORNING,RELIGION_RELATED,SEX_CRIME,F,14,1
MORNING,RELIGION_RELATED,SEX_CRIME,F,42,2
MORNING,RELIGION_RELATED,SEX_CRIME,F,58,1
MORNING,RELIGION_RELATED,SEX_CRIME,F,60,1
MORNING,RELIGION_RELATED,SEX_CRIME,M,33.73427719,1
MORNING,RELIGION_RELATED,SEX_CRIME,M,64,1
MORNING,RELIGION_RELATED,VANDALISM,F,15,1
MORNING,RELIGION_RELATED,VANDALISM,F,21,1
MORNING,RELIGION_RELATED,VANDALISM,F,26,1
MORNING,RELIGION_RELATED,VANDALISM,F,27,1
MORNING,RELIGION_RELATED,VANDALISM,F,31,1
MORNING,RELIGION_RELATED,VANDALISM,F,32,2
MORNING,RELIGION_RELATED,VANDALISM,F,33.73427719,4
MORNING,RELIGION_RELATED,VANDALISM,F,39,1
MORNING,RELIGION_RELATED,VANDALISM,F,50,1
MORNING,RELIGION_RELATED,VANDALISM,F,55,1
MORNING,RELIGION_RELATED,VANDALISM,M,15,2
MORNING,RELIGION_RELATED,VANDALISM,M,22,1
MORNING,RELIGION_RELATED,VANDALISM,M,33.73427719,10
MORNING,RELIGION_RELATED,VANDALISM,M,34,1
MORNING,RELIGION_RELATED,VANDALISM,M,36,1
MORNING,RELIGION_RELATED,VANDALISM,M,38,1
MORNING,RELIGION_RELATED,VANDALISM,M,40,2
MORNING,RELIGION_RELATED,VANDALISM,M,57,1
MORNING,RELIGION_RELATED,VANDALISM,M,60,1
MORNING,RELIGION_RELATED,VANDALISM,M,62,1
MORNING,RELIGION_RELATED,VANDALISM,M,65,1
MORNING,RELIGION_RELATED,VANDALISM,M,70,1
MORNING,RELIGION_RELATED,VANDALISM,M,74,1
MORNING,RELIGION_RELATED,VIOLENCE,F,23,1
MORNING,RELIGION_RELATED,VIOLENCE,F,27,1
MORNING,RELIGION_RELATED,VIOLENCE,F,33.73427719,2
MORNING,RELIGION_RELATED,VIOLENCE,F,39,1
MORNING,RELIGION_RELATED,VIOLENCE,F,42,1
MORNING,RELIGION_RELATED,VIOLENCE,F,44,1
MORNING,RELIGION_RELATED,VIOLENCE,F,50,1
MORNING,RELIGION_RELATED,VIOLENCE,F,56,1
MORNING,RELIGION_RELATED,VIOLENCE,F,59,1
MORNING,RELIGION_RELATED,VIOLENCE,F,61,2
MORNING,RELIGION_RELATED,VIOLENCE,F,65,1
MORNING,RELIGION_RELATED,VIOLENCE,M,10,1
MORNING,RELIGION_RELATED,VIOLENCE,M,15,1
MORNING,RELIGION_RELATED,VIOLENCE,M,17,1
MORNING,RELIGION_RELATED,VIOLENCE,M,21,1
MORNING,RELIGION_RELATED,VIOLENCE,M,24,1
MORNING,RELIGION_RELATED,VIOLENCE,M,25,1
MORNING,RELIGION_RELATED,VIOLENCE,M,29,1
MORNING,RELIGION_RELATED,VIOLENCE,M,32,1
MORNING,RELIGION_RELATED,VIOLENCE,M,33.73427719,1
MORNING,RELIGION_RELATED,VIOLENCE,M,36,1
MORNING,RELIGION_RELATED,VIOLENCE,M,37,1
MORNING,RELIGION_RELATED,VIOLENCE,M,39,1
MORNING,RELIGION_RELATED,VIOLENCE,M,40,2
MORNING,RELIGION_RELATED,VIOLENCE,M,41,1
MORNING,RELIGION_RELATED,VIOLENCE,M,42,1
MORNING,RELIGION_RELATED,VIOLENCE,M,43,1
MORNING,RELIGION_RELATED,VIOLENCE,M,50,1
MORNING,RELIGION_RELATED,VIOLENCE,M,51,1
MORNING,RELIGION_RELATED,VIOLENCE,M,57,1
MORNING,RELIGION_RELATED,VIOLENCE,M,59,1
MORNING,RELIGION_RELATED,VIOLENCE,M,60,1
MORNING,RELIGION_RELATED,VIOLENCE,M,62,1
MORNING,RELIGION_RELATED,VIOLENCE,M,65,2
MORNING,RELIGION_RELATED,VIOLENCE,M,67,1
MORNING,RELIGION_RELATED,VIOLENCE,M,75,1
MORNING,RELIGION_RELATED,VIOLENCE,M,85,1
MORNING,RESTAURANT,CRIME_AGAINST_COMMUNITY,F,15,1
MORNING,RESTAURANT,CRIME_AGAINST_COMMUNITY,F,34,1
MORNING,RESTAURANT,CRIME_AGAINST_COMMUNITY,F,39,1
MORNING,RESTAURANT,CRIME_AGAINST_COMMUNITY,F,42,1
MORNING,RESTAURANT,CRIME_AGAINST_COMMUNITY,F,44,1
MORNING,RESTAURANT,CRIME_AGAINST_COMMUNITY,F,67,1
MORNING,RESTAURANT,CRIME_AGAINST_COMMUNITY,F,68,1
MORNING,RESTAURANT,CRIME_AGAINST_COMMUNITY,F,70,1
MORNING,RESTAURANT,CRIME_AGAINST_COMMUNITY,M,15,2
MORNING,RESTAURANT,CRIME_AGAINST_COMMUNITY,M,35,1
MORNING,RESTAURANT,FRAUD,M,50,1
MORNING,RESTAURANT,FRAUD,M,62,1
MORNING,RESTAURANT,MURDER,M,23,1
MORNING,RESTAURANT,MURDER,M,61,1
MORNING,RESTAURANT,ROBBERY,F,13,1
MORNING,RESTAURANT,ROBBERY,F,15,9
MORNING,RESTAURANT,ROBBERY,F,18,7
MORNING,RESTAURANT,ROBBERY,F,19,4
MORNING,RESTAURANT,ROBBERY,F,20,2
MORNING,RESTAURANT,ROBBERY,F,21,4
MORNING,RESTAURANT,ROBBERY,F,22,4
MORNING,RESTAURANT,ROBBERY,F,23,2
MORNING,RESTAURANT,ROBBERY,F,24,8
MORNING,RESTAURANT,ROBBERY,F,25,3
MORNING,RESTAURANT,ROBBERY,F,26,3
MORNING,RESTAURANT,ROBBERY,F,27,2
MORNING,RESTAURANT,ROBBERY,F,28,2
MORNING,RESTAURANT,ROBBERY,F,29,1
MORNING,RESTAURANT,ROBBERY,F,30,1
MORNING,RESTAURANT,ROBBERY,F,31,4
MORNING,RESTAURANT,ROBBERY,F,32,3
MORNING,RESTAURANT,ROBBERY,F,33,4
MORNING,RESTAURANT,ROBBERY,F,33.73427719,18
MORNING,RESTAURANT,ROBBERY,F,35,1
MORNING,RESTAURANT,ROBBERY,F,36,4
MORNING,RESTAURANT,ROBBERY,F,37,1
MORNING,RESTAURANT,ROBBERY,F,39,4
MORNING,RESTAURANT,ROBBERY,F,40,1
MORNING,RESTAURANT,ROBBERY,F,42,2
MORNING,RESTAURANT,ROBBERY,F,43,2
MORNING,RESTAURANT,ROBBERY,F,44,2
MORNING,RESTAURANT,ROBBERY,F,45,6
MORNING,RESTAURANT,ROBBERY,F,46,1
MORNING,RESTAURANT,ROBBERY,F,47,6
MORNING,RESTAURANT,ROBBERY,F,48,4
MORNING,RESTAURANT,ROBBERY,F,49,2
MORNING,RESTAURANT,ROBBERY,F,50,2
MORNING,RESTAURANT,ROBBERY,F,51,3
MORNING,RESTAURANT,ROBBERY,F,52,3
MORNING,RESTAURANT,ROBBERY,F,53,2
MORNING,RESTAURANT,ROBBERY,F,54,3
MORNING,RESTAURANT,ROBBERY,F,55,3
MORNING,RESTAURANT,ROBBERY,F,56,3
MORNING,RESTAURANT,ROBBERY,F,57,1
MORNING,RESTAURANT,ROBBERY,F,58,2
MORNING,RESTAURANT,ROBBERY,F,59,3
MORNING,RESTAURANT,ROBBERY,F,60,2
MORNING,RESTAURANT,ROBBERY,F,64,1
MORNING,RESTAURANT,ROBBERY,F,65,2
MORNING,RESTAURANT,ROBBERY,F,68,2
MORNING,RESTAURANT,ROBBERY,F,75,1
MORNING,RESTAURANT,ROBBERY,F,78,1
MORNING,RESTAURANT,ROBBERY,M,15,11
MORNING,RESTAURANT,ROBBERY,M,16,1
MORNING,RESTAURANT,ROBBERY,M,18,2
MORNING,RESTAURANT,ROBBERY,M,19,3
MORNING,RESTAURANT,ROBBERY,M,20,2
MORNING,RESTAURANT,ROBBERY,M,21,2
MORNING,RESTAURANT,ROBBERY,M,22,4
MORNING,RESTAURANT,ROBBERY,M,23,8
MORNING,RESTAURANT,ROBBERY,M,24,5
MORNING,RESTAURANT,ROBBERY,M,25,3
MORNING,RESTAURANT,ROBBERY,M,26,3
MORNING,RESTAURANT,ROBBERY,M,27,2
MORNING,RESTAURANT,ROBBERY,M,29,3
MORNING,RESTAURANT,ROBBERY,M,30,2
MORNING,RESTAURANT,ROBBERY,M,31,3
MORNING,RESTAURANT,ROBBERY,M,32,5
MORNING,RESTAURANT,ROBBERY,M,33.73427719,46
MORNING,RESTAURANT,ROBBERY,M,35,5
MORNING,RESTAURANT,ROBBERY,M,36,3
MORNING,RESTAURANT,ROBBERY,M,37,2
MORNING,RESTAURANT,ROBBERY,M,38,4
MORNING,RESTAURANT,ROBBERY,M,40,4
MORNING,RESTAURANT,ROBBERY,M,41,3
MORNING,RESTAURANT,ROBBERY,M,42,2
MORNING,RESTAURANT,ROBBERY,M,43,2
MORNING,RESTAURANT,ROBBERY,M,44,1
MORNING,RESTAURANT,ROBBERY,M,45,6
MORNING,RESTAURANT,ROBBERY,M,46,4
MORNING,RESTAURANT,ROBBERY,M,47,1
MORNING,RESTAURANT,ROBBERY,M,48,1
MORNING,RESTAURANT,ROBBERY,M,49,9
MORNING,RESTAURANT,ROBBERY,M,50,1
MORNING,RESTAURANT,ROBBERY,M,51,3
MORNING,RESTAURANT,ROBBERY,M,52,2
MORNING,RESTAURANT,ROBBERY,M,53,5
MORNING,RESTAURANT,ROBBERY,M,54,3
MORNING,RESTAURANT,ROBBERY,M,55,2
MORNING,RESTAURANT,ROBBERY,M,56,3
MORNING,RESTAURANT,ROBBERY,M,57,4
MORNING,RESTAURANT,ROBBERY,M,59,1
MORNING,RESTAURANT,ROBBERY,M,60,1
MORNING,RESTAURANT,ROBBERY,M,62,3
MORNING,RESTAURANT,ROBBERY,M,63,1
MORNING,RESTAURANT,ROBBERY,M,64,3
MORNING,RESTAURANT,ROBBERY,M,65,1
MORNING,RESTAURANT,ROBBERY,M,66,1
MORNING,RESTAURANT,ROBBERY,M,70,2
MORNING,RESTAURANT,ROBBERY,M,71,1
MORNING,RESTAURANT,ROBBERY,M,72,1
MORNING,RESTAURANT,ROBBERY,M,73,3
MORNING,RESTAURANT,ROBBERY,M,74,2
MORNING,RESTAURANT,ROBBERY,M,75,1
MORNING,RESTAURANT,ROBBERY,M,79,2
MORNING,RESTAURANT,SEX_CRIME,F,12,1
MORNING,RESTAURANT,SEX_CRIME,F,17,1
MORNING,RESTAURANT,SEX_CRIME,F,18,1
MORNING,RESTAURANT,SEX_CRIME,F,19,1
MORNING,RESTAURANT,SEX_CRIME,F,20,1
MORNING,RESTAURANT,SEX_CRIME,F,23,1
MORNING,RESTAURANT,SEX_CRIME,F,27,1
MORNING,RESTAURANT,SEX_CRIME,F,31,1
MORNING,RESTAURANT,SEX_CRIME,F,33.73427719,1
MORNING,RESTAURANT,SEX_CRIME,F,43,1
MORNING,RESTAURANT,SEX_CRIME,M,28,1
MORNING,RESTAURANT,SEX_CRIME,M,33.73427719,2
MORNING,RESTAURANT,SEX_CRIME,M,54,1
MORNING,RESTAURANT,VANDALISM,F,15,6
MORNING,RESTAURANT,VANDALISM,F,19,1
MORNING,RESTAURANT,VANDALISM,F,24,2
MORNING,RESTAURANT,VANDALISM,F,30,2
MORNING,RESTAURANT,VANDALISM,F,31,1
MORNING,RESTAURANT,VANDALISM,F,32,1
MORNING,RESTAURANT,VANDALISM,F,33,1
MORNING,RESTAURANT,VANDALISM,F,33.73427719,6
MORNING,RESTAURANT,VANDALISM,F,36,1
MORNING,RESTAURANT,VANDALISM,F,38,2
MORNING,RESTAURANT,VANDALISM,F,40,1
MORNING,RESTAURANT,VANDALISM,F,41,1
MORNING,RESTAURANT,VANDALISM,F,42,1
MORNING,RESTAURANT,VANDALISM,F,43,1
MORNING,RESTAURANT,VANDALISM,F,49,1
MORNING,RESTAURANT,VANDALISM,F,50,1
MORNING,RESTAURANT,VANDALISM,F,51,1
MORNING,RESTAURANT,VANDALISM,F,53,1
MORNING,RESTAURANT,VANDALISM,F,54,1
MORNING,RESTAURANT,VANDALISM,M,15,12
MORNING,RESTAURANT,VANDALISM,M,18,1
MORNING,RESTAURANT,VANDALISM,M,22,1
MORNING,RESTAURANT,VANDALISM,M,25,1
MORNING,RESTAURANT,VANDALISM,M,29,2
MORNING,RESTAURANT,VANDALISM,M,32,1
MORNING,RESTAURANT,VANDALISM,M,33,2
MORNING,RESTAURANT,VANDALISM,M,33.73427719,22
MORNING,RESTAURANT,VANDALISM,M,36,1
MORNING,RESTAURANT,VANDALISM,M,37,1
MORNING,RESTAURANT,VANDALISM,M,41,1
MORNING,RESTAURANT,VANDALISM,M,45,1
MORNING,RESTAURANT,VANDALISM,M,51,1
MORNING,RESTAURANT,VANDALISM,M,54,2
MORNING,RESTAURANT,VANDALISM,M,56,1
MORNING,RESTAURANT,VANDALISM,M,58,2
MORNING,RESTAURANT,VANDALISM,M,61,1
MORNING,RESTAURANT,VIOLENCE,F,10,1
MORNING,RESTAURANT,VIOLENCE,F,12,1
MORNING,RESTAURANT,VIOLENCE,F,17,3
MORNING,RESTAURANT,VIOLENCE,F,18,2
MORNING,RESTAURANT,VIOLENCE,F,19,4
MORNING,RESTAURANT,VIOLENCE,F,20,1
MORNING,RESTAURANT,VIOLENCE,F,23,2
MORNING,RESTAURANT,VIOLENCE,F,24,1
MORNING,RESTAURANT,VIOLENCE,F,25,5
MORNING,RESTAURANT,VIOLENCE,F,26,4
MORNING,RESTAURANT,VIOLENCE,F,27,4
MORNING,RESTAURANT,VIOLENCE,F,28,3
MORNING,RESTAURANT,VIOLENCE,F,29,1
MORNING,RESTAURANT,VIOLENCE,F,30,1
MORNING,RESTAURANT,VIOLENCE,F,31,3
MORNING,RESTAURANT,VIOLENCE,F,32,5
MORNING,RESTAURANT,VIOLENCE,F,33,1
MORNING,RESTAURANT,VIOLENCE,F,33.73427719,1
MORNING,RESTAURANT,VIOLENCE,F,34,2
MORNING,RESTAURANT,VIOLENCE,F,35,3
MORNING,RESTAURANT,VIOLENCE,F,36,2
MORNING,RESTAURANT,VIOLENCE,F,37,2
MORNING,RESTAURANT,VIOLENCE,F,38,4
MORNING,RESTAURANT,VIOLENCE,F,39,2
MORNING,RESTAURANT,VIOLENCE,F,40,2
MORNING,RESTAURANT,VIOLENCE,F,41,3
MORNING,RESTAURANT,VIOLENCE,F,42,2
MORNING,RESTAURANT,VIOLENCE,F,43,1
MORNING,RESTAURANT,VIOLENCE,F,45,1
MORNING,RESTAURANT,VIOLENCE,F,47,4
MORNING,RESTAURANT,VIOLENCE,F,50,3
MORNING,RESTAURANT,VIOLENCE,F,51,3
MORNING,RESTAURANT,VIOLENCE,F,53,2
MORNING,RESTAURANT,VIOLENCE,F,54,1
MORNING,RESTAURANT,VIOLENCE,F,55,1
MORNING,RESTAURANT,VIOLENCE,F,57,3
MORNING,RESTAURANT,VIOLENCE,F,58,1
MORNING,RESTAURANT,VIOLENCE,F,60,1
MORNING,RESTAURANT,VIOLENCE,F,64,1
MORNING,RESTAURANT,VIOLENCE,F,84,1
MORNING,RESTAURANT,VIOLENCE,M,16,1
MORNING,RESTAURANT,VIOLENCE,M,17,1
MORNING,RESTAURANT,VIOLENCE,M,18,1
MORNING,RESTAURANT,VIOLENCE,M,19,2
MORNING,RESTAURANT,VIOLENCE,M,20,1
MORNING,RESTAURANT,VIOLENCE,M,21,2
MORNING,RESTAURANT,VIOLENCE,M,22,1
MORNING,RESTAURANT,VIOLENCE,M,23,3
MORNING,RESTAURANT,VIOLENCE,M,24,2
MORNING,RESTAURANT,VIOLENCE,M,25,4
MORNING,RESTAURANT,VIOLENCE,M,26,2
MORNING,RESTAURANT,VIOLENCE,M,27,2
MORNING,RESTAURANT,VIOLENCE,M,28,2
MORNING,RESTAURANT,VIOLENCE,M,29,3
MORNING,RESTAURANT,VIOLENCE,M,30,2
MORNING,RESTAURANT,VIOLENCE,M,31,3
MORNING,RESTAURANT,VIOLENCE,M,32,1
MORNING,RESTAURANT,VIOLENCE,M,33,3
MORNING,RESTAURANT,VIOLENCE,M,33.73427719,3
MORNING,RESTAURANT,VIOLENCE,M,34,2
MORNING,RESTAURANT,VIOLENCE,M,35,2
MORNING,RESTAURANT,VIOLENCE,M,36,1
MORNING,RESTAURANT,VIOLENCE,M,37,2
MORNING,RESTAURANT,VIOLENCE,M,39,5
MORNING,RESTAURANT,VIOLENCE,M,40,1
MORNING,RESTAURANT,VIOLENCE,M,41,1
MORNING,RESTAURANT,VIOLENCE,M,43,2
MORNING,RESTAURANT,VIOLENCE,M,45,3
MORNING,RESTAURANT,VIOLENCE,M,46,2
MORNING,RESTAURANT,VIOLENCE,M,47,1
MORNING,RESTAURANT,VIOLENCE,M,49,2
MORNING,RESTAURANT,VIOLENCE,M,50,1
MORNING,RESTAURANT,VIOLENCE,M,51,3
MORNING,RESTAURANT,VIOLENCE,M,52,4
MORNING,RESTAURANT,VIOLENCE,M,53,1
MORNING,RESTAURANT,VIOLENCE,M,54,3
MORNING,RESTAURANT,VIOLENCE,M,55,2
MORNING,RESTAURANT,VIOLENCE,M,56,2
MORNING,RESTAURANT,VIOLENCE,M,57,2
MORNING,RESTAURANT,VIOLENCE,M,58,2
MORNING,RESTAURANT,VIOLENCE,M,59,1
MORNING,RESTAURANT,VIOLENCE,M,60,1
MORNING,RESTAURANT,VIOLENCE,M,61,2
MORNING,RESTAURANT,VIOLENCE,M,62,2
MORNING,RESTAURANT,VIOLENCE,M,63,1
MORNING,RESTAURANT,VIOLENCE,M,72,2
MORNING,RESTAURANT,VIOLENCE,M,76,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,12,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,13,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,14,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,15,2
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,16,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,17,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,26,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,27,2
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,29,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,30,3
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,31,4
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,33.73427719,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,39,2
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,42,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,44,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,47,2
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,48,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,49,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,51,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,56,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,57,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,F,65,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,M,11,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,M,14,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,M,16,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,M,19,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,M,29,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,M,31,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,M,33.73427719,4
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,M,38,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,M,40,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,M,41,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,M,44,1
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,M,47,2
MORNING,SCHOOL,CRIME_AGAINST_COMMUNITY,M,70,1
MORNING,SCHOOL,FRAUD,M,41,1
MORNING,SCHOOL,ROBBERY,F,11,3
MORNING,SCHOOL,ROBBERY,F,12,9
MORNING,SCHOOL,ROBBERY,F,13,8
MORNING,SCHOOL,ROBBERY,F,14,16
MORNING,SCHOOL,ROBBERY,F,15,22
MORNING,SCHOOL,ROBBERY,F,16,20
MORNING,SCHOOL,ROBBERY,F,17,14
MORNING,SCHOOL,ROBBERY,F,18,12
MORNING,SCHOOL,ROBBERY,F,19,6
MORNING,SCHOOL,ROBBERY,F,20,12
MORNING,SCHOOL,ROBBERY,F,21,4
MORNING,SCHOOL,ROBBERY,F,22,8
MORNING,SCHOOL,ROBBERY,F,23,8
MORNING,SCHOOL,ROBBERY,F,24,3
MORNING,SCHOOL,ROBBERY,F,25,2
MORNING,SCHOOL,ROBBERY,F,26,4
MORNING,SCHOOL,ROBBERY,F,27,4
MORNING,SCHOOL,ROBBERY,F,29,3
MORNING,SCHOOL,ROBBERY,F,30,2
MORNING,SCHOOL,ROBBERY,F,31,1
MORNING,SCHOOL,ROBBERY,F,32,5
MORNING,SCHOOL,ROBBERY,F,33,5
MORNING,SCHOOL,ROBBERY,F,33.73427719,13
MORNING,SCHOOL,ROBBERY,F,34,8
MORNING,SCHOOL,ROBBERY,F,35,1
MORNING,SCHOOL,ROBBERY,F,36,4
MORNING,SCHOOL,ROBBERY,F,37,5
MORNING,SCHOOL,ROBBERY,F,38,9
MORNING,SCHOOL,ROBBERY,F,39,1
MORNING,SCHOOL,ROBBERY,F,40,4
MORNING,SCHOOL,ROBBERY,F,41,4
MORNING,SCHOOL,ROBBERY,F,42,4
MORNING,SCHOOL,ROBBERY,F,43,1
MORNING,SCHOOL,ROBBERY,F,44,2
MORNING,SCHOOL,ROBBERY,F,45,3
MORNING,SCHOOL,ROBBERY,F,46,2
MORNING,SCHOOL,ROBBERY,F,47,2
MORNING,SCHOOL,ROBBERY,F,48,4
